round,loss,map50,map50_95,precision,recall,num_examples,elapsed_seconds
22,0.7432612413876679,0.2567387586123321,0.19482074718229017,0.42044711774847954,0.28626774287566314,300,6656.907350100002
23,0.7452841276592116,0.2547158723407884,0.19353906625357664,0.4046375109173105,0.28690565873176355,300,6957.914769999996
24,0.7476632257207951,0.2523367742792049,0.19332821865728395,0.44259129760846905,0.27467612033523403,300,7260.637821599994
25,0.7501686774395633,0.24983132256043672,0.19211182044360975,0.37707268821225076,0.2921118713292847,300,7562.875681400001
26,0.7377175665779427,0.2622824334220573,0.19856397920687663,0.34881977748633974,0.2959851612068209,300,7864.8312797000035
27,0.7431470746846408,0.2568529253153592,0.19400182551302095,0.3871434660329699,0.2923020066976815,300,8168.646719399992
28,0.7395331511672117,0.26046684883278826,0.1978328248811977,0.38239050873009445,0.28555923280427764,300,8470.817638300003
29,0.7399204110431913,0.2600795889568087,0.19531444664649542,0.38576009467796213,0.2981059441038066,300,8770.744748999998
30,0.748935044626818,0.25106495537318196,0.191355326270272,0.437091723798943,0.2715464602315743,300,9073.620382200002
31,0.7383313198349979,0.26166868016500205,0.1988788030473931,0.3595230297772493,0.2947599998647966,300,9377.173014699998
32,0.7403233442523602,0.25967665574763976,0.19915778258106168,0.39894337459104806,0.27868118279480386,300,9678.330071600001
33,0.7466728446417661,0.2533271553582339,0.19092432086459699,0.3166676218868559,0.3121708927800231,300,9981.101424799992
34,0.7439293209984804,0.2560706790015196,0.19501461418002827,0.4209365811127199,0.27382312919378615,300,10285.442701400003
35,0.7358582184264276,0.2641417815735724,0.19957548535456002,0.34298771320540766,0.3063645019825641,300,10588.787940499991
36,0.7383852190548432,0.26161478094515683,0.20159795482408088,0.35659472717520263,0.29983639170658927,300,10890.725858099999
37,0.7391727253374846,0.26082727466251543,0.20067409498535452,0.4472375198631314,0.2978984331276131,300,11193.512045599993
38,0.7502530615255512,0.24974693847444884,0.18954229063898562,0.3446883397973151,0.30598564685167345,300,11496.032114399997
39,0.747151897463999,0.252848102536001,0.19383045482413802,0.4294263630476508,0.2669218246794129,300,11797.06646329999
40,0.7553299068269239,0.24467009317307614,0.18482576816037144,0.4549550468405976,0.2628826131463383,300,12098.27681789999
41,0.7586475659834752,0.2413524340165248,0.1811575256331017,0.36983034100785483,0.2991979012254983,300,12401.280021299994
42,0.7568965964657937,0.24310340353420629,0.1814790922440039,0.3711566087416736,0.3057279607988009,300,12703.01833459999
43,0.7509400542117876,0.24905994578821242,0.19142231643442786,0.4521885388369166,0.2723814146357929,300,13013.423593199994
44,0.751410163303761,0.248589836696239,0.19241171655671913,0.310456498263758,0.33729427278386037,300,13315.562352300003
45,0.7444083984585956,0.2555916015414044,0.2008852659799999,0.363890391723207,0.29712666223576034,300,13618.1602089
46,0.7472837976373321,0.25271620236266784,0.19215006359777242,0.41895279112862466,0.28272978470067833,300,13922.3811661
47,0.7569043741997836,0.24309562580021643,0.18600001378375325,0.31494517750561174,0.3231065478684225,300,14225.134991699997
48,0.7498230675992829,0.25017693240071714,0.19256462926145193,0.4342673368739926,0.26200366036598816,300,14526.792005200004
49,0.7602450894217905,0.23975491057820952,0.18288377763054434,0.3365627470110696,0.3325549808128553,300,14829.3488745
50,0.7358493963386142,0.26415060366138576,0.20494436983413122,0.4146020398167993,0.3013818504129461,300,15131.078308299991
