round,client_id,num_examples,train_loss,fitness,mu,proximal_distance_sq_half
1,client_0,192,5.546209335327148,0.04234981318241329,0.01,2.150393486022949
1,client_1,192,5.403287887573242,0.0490835628239711,0.01,2.170808792114258
1,client_2,192,5.61263370513916,0.0915376998684769,0.01,2.1585018634796143
1,client_3,192,5.4652228355407715,0.04240270502538493,0.01,2.0905303955078125
1,client_4,192,5.500919342041016,0.030817230402529455,0.01,2.148775100708008
2,client_0,192,4.99333381652832,0.08420667954221019,0.01,1.669010043144226
2,client_1,192,5.135565757751465,0.05611386006506674,0.01,1.6460763216018677
2,client_2,192,5.07022762298584,0.13688931490924292,0.01,1.7041125297546387
2,client_3,192,5.010296821594238,0.15620212495767385,0.01,1.6344501972198486
2,client_4,192,5.165243148803711,0.052405564299517725,0.01,1.6548140048980713
3,client_0,192,4.831718444824219,0.08717744760970042,0.01,1.581902027130127
3,client_1,192,4.846487045288086,0.0595899835360439,0.01,1.5765018463134766
3,client_2,192,4.8023881912231445,0.15911503480831704,0.01,1.5760232210159302
3,client_3,192,4.832322120666504,0.17084475180691974,0.01,1.5890870094299316
3,client_4,192,4.917732238769531,0.06606305507172788,0.01,1.537152886390686
4,client_0,192,4.652756690979004,0.08523622871278452,0.01,1.5569148063659668
4,client_1,192,4.502307415008545,0.06893175931776808,0.01,1.5332413911819458
4,client_2,192,4.4111223220825195,0.17191048603919698,0.01,1.553971290588379
4,client_3,192,4.722239971160889,0.12321595584233216,0.01,1.5194783210754395
4,client_4,192,4.63293981552124,0.09209823495840799,0.01,1.517221450805664
5,client_0,192,4.585515022277832,0.10323155177113948,0.01,1.4795434474945068
5,client_1,192,4.462253093719482,0.11854683322942294,0.01,1.5074310302734375
5,client_2,192,4.624920845031738,0.1591871834861427,0.01,1.5025138854980469
5,client_3,192,4.569725513458252,0.1789841349682311,0.01,1.4509658813476562
5,client_4,192,4.462219715118408,0.15906735653886597,0.01,1.4905617237091064
6,client_0,192,4.492893218994141,0.09611192553316693,0.01,1.4668000936508179
6,client_1,192,4.442188262939453,0.10560516169667566,0.01,1.4845693111419678
6,client_2,192,4.259464263916016,0.16657280441665803,0.01,1.4407408237457275
6,client_3,192,4.4096360206604,0.22087725722919793,0.01,1.4752603769302368
6,client_4,192,4.4005279541015625,0.12457197643977486,0.01,1.485860824584961
7,client_0,192,4.253991603851318,0.09969020404122272,0.01,1.4647209644317627
7,client_1,192,4.125336647033691,0.08357620164685685,0.01,1.4411687850952148
7,client_2,192,4.109103202819824,0.23815478701133025,0.01,1.4564006328582764
7,client_3,192,4.303703784942627,0.20972410623322374,0.01,1.4503370523452759
7,client_4,192,4.212592124938965,0.14435457671788648,0.01,1.4434690475463867
8,client_0,192,4.264969825744629,0.1262327014677881,0.01,1.460679292678833
8,client_1,192,4.108729362487793,0.10612438253023114,0.01,1.4402940273284912
8,client_2,192,4.0660858154296875,0.21233837587825544,0.01,1.4855191707611084
8,client_3,192,4.183576583862305,0.24735664017483902,0.01,1.4369065761566162
8,client_4,192,4.166654586791992,0.12447196620650282,0.01,1.4546551704406738
9,client_0,192,4.019665718078613,0.10645911420785965,0.01,1.412304401397705
9,client_1,192,4.029569149017334,0.11004044955506717,0.01,1.4657618999481201
9,client_2,192,4.068268775939941,0.222654259340079,0.01,1.4382740259170532
9,client_3,192,4.213263511657715,0.2535972288159196,0.01,1.443657636642456
9,client_4,192,4.115128040313721,0.13874448205972248,0.01,1.448394775390625
10,client_0,192,4.141831874847412,0.13795651446634438,0.01,1.4520847797393799
10,client_1,192,4.003849506378174,0.17256966348759714,0.01,1.4400089979171753
10,client_2,192,3.912594795227051,0.19557687473681062,0.01,1.4667633771896362
10,client_3,192,4.0281982421875,0.2620087638750284,0.01,1.4224460124969482
10,client_4,192,3.9992356300354004,0.2071409735165135,0.01,1.4282680749893188
11,client_0,192,3.920510768890381,0.11850576550788172,0.01,1.4423937797546387
11,client_1,192,3.9760594367980957,0.11819580483700647,0.01,1.4542934894561768
11,client_2,192,4.025950908660889,0.2128275090234019,0.01,1.446732521057129
11,client_3,192,3.88669490814209,0.23295438321370046,0.01,1.3987337350845337
11,client_4,192,3.9431045055389404,0.1487440741786025,0.01,1.4133305549621582
12,client_0,192,3.899735689163208,0.09899388487597933,0.01,1.4308732748031616
12,client_1,192,3.9104738235473633,0.1660739163252045,0.01,1.4276189804077148
12,client_2,192,3.769895076751709,0.24323827051051738,0.01,1.4222314357757568
12,client_3,192,3.6810097694396973,0.23323872753821073,0.01,1.4395830631256104
12,client_4,192,3.8940703868865967,0.15203007299523194,0.01,1.4236441850662231
13,client_0,192,3.9589271545410156,0.12559810851628408,0.01,1.3963383436203003
13,client_1,192,3.835252046585083,0.13319408997975538,0.01,1.3831309080123901
13,client_2,192,3.6492786407470703,0.2230101736168822,0.01,1.402728796005249
13,client_3,192,3.801780939102173,0.22988995444903257,0.01,1.4155144691467285
13,client_4,192,3.9106531143188477,0.18288383141461662,0.01,1.4248695373535156
14,client_0,192,3.752991199493408,0.12937848845656844,0.01,1.4130629301071167
14,client_1,192,3.7336764335632324,0.12968575010005395,0.01,1.3431434631347656
14,client_2,192,3.6983108520507812,0.21877250522624966,0.01,1.4151525497436523
14,client_3,192,3.885446071624756,0.26264703134554196,0.01,1.4310247898101807
14,client_4,192,3.6688737869262695,0.17051246997073233,0.01,1.379593014717102
15,client_0,192,3.6902756690979004,0.11981620871427218,0.01,1.4134153127670288
15,client_1,192,3.7484090328216553,0.1238362068628968,0.01,1.4418718814849854
15,client_2,192,3.442272663116455,0.21831490104125695,0.01,1.41162109375
15,client_3,192,3.759632110595703,0.20454605177239815,0.01,1.3999766111373901
15,client_4,192,3.6466493606567383,0.1620118174546672,0.01,1.4103851318359375
16,client_0,192,3.644158124923706,0.1284680050236788,0.01,1.4177905321121216
16,client_1,192,3.545569658279419,0.11959705222241296,0.01,1.4119410514831543
16,client_2,192,3.657378673553467,0.22877347620758184,0.01,1.3879843950271606
16,client_3,192,3.785440444946289,0.2583492085717975,0.01,1.3643091917037964
16,client_4,192,3.619622230529785,0.21402617962944823,0.01,1.4046396017074585
17,client_0,192,3.6683731079101562,0.1344480152153255,0.01,1.4215964078903198
17,client_1,192,3.4962539672851562,0.1409271513057376,0.01,1.3500339984893799
17,client_2,192,3.4343628883361816,0.2971830536732165,0.01,1.3667693138122559
17,client_3,192,3.643402099609375,0.26199297648240777,0.01,1.376676082611084
17,client_4,192,3.5356028079986572,0.24429528650332702,0.01,1.3695330619812012
18,client_0,192,3.671311616897583,0.1208511328317533,0.01,1.3974941968917847
18,client_1,192,3.5780181884765625,0.10743056287676905,0.01,1.395391821861267
18,client_2,192,3.581894636154175,0.2228667442698765,0.01,1.370394229888916
18,client_3,192,3.796499729156494,0.25543954988140494,0.01,1.383076548576355
18,client_4,192,3.6704981327056885,0.2196039336726136,0.01,1.3814575672149658
19,client_0,192,3.7925662994384766,0.15748751714453804,0.01,1.3746998310089111
19,client_1,192,3.556912422180176,0.14128105644615346,0.01,1.3953280448913574
19,client_2,192,3.4971389770507812,0.20637399662619768,0.01,1.419925570487976
19,client_3,192,3.405158042907715,0.20380028808839934,0.01,1.3768730163574219
19,client_4,192,3.40541410446167,0.15523686463222133,0.01,1.4000327587127686
