round,client_id,num_examples,train_loss,fitness,mu,proximal_distance_sq_half
1,client_0,192,5.638711452484131,0.03597585573693343,0.01,2.10963773727417
1,client_1,192,5.585661888122559,0.052854729530409976,0.01,2.094973087310791
1,client_2,192,5.606159210205078,0.07812890133984784,0.01,2.1336872577667236
1,client_3,192,5.633566856384277,0.036391337446625344,0.01,2.1111721992492676
1,client_4,192,5.712185859680176,0.06352259681928349,0.01,2.1219265460968018
2,client_0,192,5.199761867523193,0.07729144342828047,0.01,1.7018368244171143
2,client_1,192,4.958805084228516,0.060792508895759045,0.01,1.694481611251831
2,client_2,192,5.174735069274902,0.10351284370736016,0.01,1.6821014881134033
2,client_3,192,5.3574724197387695,0.06720311667312119,0.01,1.659456729888916
2,client_4,192,5.160983085632324,0.06489183522957215,0.01,1.6815557479858398
3,client_0,192,4.957539081573486,0.09606203892831473,0.01,1.5643095970153809
3,client_1,192,4.922513484954834,0.07801416702028689,0.01,1.6048290729522705
3,client_2,192,4.7816667556762695,0.1280622877844317,0.01,1.5926227569580078
3,client_3,192,4.865423202514648,0.18211613721341202,0.01,1.5813403129577637
3,client_4,192,4.757082462310791,0.07811002121886354,0.01,1.5957205295562744
4,client_0,192,4.6872735023498535,0.09825094231587851,0.01,1.4988622665405273
4,client_1,192,4.679586887359619,0.10108675286193516,0.01,1.5328119993209839
4,client_2,192,4.546262741088867,0.15958817604920963,0.01,1.5195890665054321
4,client_3,192,4.724354267120361,0.18606993625286372,0.01,1.5295438766479492
4,client_4,192,4.705870628356934,0.07835234821510008,0.01,1.5029010772705078
5,client_0,192,4.664431571960449,0.10223643423904742,0.01,1.4871217012405396
5,client_1,192,4.506821632385254,0.11671102611467811,0.01,1.5303032398223877
5,client_2,192,4.585875988006592,0.1755495456242628,0.01,1.5202689170837402
5,client_3,192,4.766077995300293,0.23702027371761755,0.01,1.4902775287628174
5,client_4,192,4.449948310852051,0.11412721946648681,0.01,1.5132901668548584
6,client_0,192,4.503577709197998,0.09451123278512372,0.01,1.4663093090057373
6,client_1,192,4.40977668762207,0.1258642289011044,0.01,1.4548834562301636
6,client_2,192,4.311976432800293,0.19495769299137192,0.01,1.451329231262207
6,client_3,192,4.529366970062256,0.14674224932387359,0.01,1.4649569988250732
6,client_4,192,4.416365623474121,0.11130982421067022,0.01,1.4998496770858765
7,client_0,192,4.15986442565918,0.1289503324424585,0.01,1.461035132408142
7,client_1,192,4.120316505432129,0.14119866464275213,0.01,1.4741147756576538
7,client_2,192,4.181388854980469,0.20728672773656823,0.01,1.4492628574371338
7,client_3,192,4.296548843383789,0.231179426969033,0.01,1.4782370328903198
7,client_4,192,4.33040714263916,0.15276821640445218,0.01,1.4523617029190063
8,client_0,192,4.3255934715271,0.12695031083705136,0.01,1.4267677068710327
8,client_1,192,4.310061931610107,0.18815318405228618,0.01,1.4719345569610596
8,client_2,192,3.9905261993408203,0.22856557497210714,0.01,1.4705607891082764
8,client_3,192,4.261667251586914,0.19403692302323983,0.01,1.4721707105636597
8,client_4,192,4.258235454559326,0.19686132887513216,0.01,1.4596760272979736
9,client_0,192,4.286567211151123,0.11300733483385686,0.01,1.4624301195144653
9,client_1,192,4.108426094055176,0.09795399702036466,0.01,1.4850430488586426
9,client_2,192,3.924858570098877,0.21908703813170421,0.01,1.4197402000427246
9,client_3,192,4.2116899490356445,0.20570478179928586,0.01,1.4144113063812256
9,client_4,192,4.117539405822754,0.16728884892936424,0.01,1.4396226406097412
10,client_0,192,4.0803985595703125,0.11746799093874573,0.01,1.4109562635421753
10,client_1,192,3.992919445037842,0.12633420659047148,0.01,1.4524803161621094
10,client_2,192,3.839165687561035,0.19365350644421142,0.01,1.4385886192321777
10,client_3,192,4.14483118057251,0.25832901618594944,0.01,1.4080837965011597
10,client_4,192,3.9946889877319336,0.18020630773086294,0.01,1.4490138292312622
11,client_0,192,4.033742427825928,0.12746499618570697,0.01,1.382324457168579
11,client_1,192,3.904857635498047,0.12657930270812673,0.01,1.4199604988098145
11,client_2,192,3.9943854808807373,0.1838448713266217,0.01,1.4183117151260376
11,client_3,192,4.0109543800354,0.2547444436185027,0.01,1.4284403324127197
11,client_4,192,4.024919509887695,0.17713175403634504,0.01,1.382411003112793
12,client_0,192,4.030902862548828,0.1251613453917525,0.01,1.447817087173462
12,client_1,192,3.7766685485839844,0.08421143388524426,0.01,1.4246344566345215
