round,loss,map50,map50_95,precision,recall,num_examples,elapsed_seconds
35,0.7461023842336931,0.2538976157663068,0.196368899972335,0.4337065794771222,0.29745558643059955,300,10333.754911899974
36,0.747739361509437,0.25226063849056296,0.19561413166384262,0.46071984307972613,0.2784642069479994,300,10635.716618400009
37,0.74249776790366,0.25750223209634004,0.19953034610208495,0.5223106005475545,0.26424298172340943,300,10937.190441499988
38,0.7411739099529981,0.25882609004700186,0.1996273510334091,0.5098581410726151,0.2671303243067779,300,11240.041242700012
39,0.741006331243207,0.25899366875679297,0.19836619151369156,0.36581557279669213,0.32856814348266467,300,11543.983129700006
40,0.7421972852539165,0.2578027147460835,0.19875745684245924,0.3679029457580313,0.302463090978048,300,11845.111970100028
41,0.7564669171099618,0.2435330828900381,0.18492798187220238,0.3985732281463894,0.273302656992206,300,12142.692510500026
42,0.7472584968986743,0.2527415031013257,0.19312776649818073,0.3832892685955163,0.27616072932206354,300,12437.561713300005
43,0.7536881531823462,0.24631184681765386,0.1875227209625651,0.41434334741493767,0.27445003174259475,300,12736.486251100025
44,0.7587638627512656,0.24123613724873444,0.18338856955388533,0.35877526922674974,0.307229206908839,300,13032.209073400008
45,0.7569903952769845,0.24300960472301553,0.18803143929760568,0.3473767411215497,0.2848268802734924,300,13327.905935499992
46,0.7439330750133274,0.2560669249866726,0.19715367146597898,0.47104694097427446,0.2739305878342829,300,13625.882812900003
47,0.7442222131423747,0.2557777868576253,0.19751036780408984,0.38424036874510403,0.3026048528611672,300,13922.493280800001
48,0.7438096759624226,0.2561903240375774,0.19571894957500685,0.4176904878457484,0.2902649484175664,300,14218.856883700006
49,0.7536308139999726,0.24636918600002738,0.18866867134042345,0.40996403923178687,0.27620153134378794,300,14514.936069999996
50,0.7501171986663648,0.24988280133363516,0.19210447111712253,0.5202300262965945,0.2474351386312687,300,14810.424554100027
