round,client_id,num_examples,train_loss,fitness,mu,proximal_distance_sq_half
1,client_0,192,5.72752571105957,0.06124117570686625,0.01,2.1345372200012207
1,client_1,192,5.559152603149414,0.04333245681565632,0.01,2.204688787460327
1,client_2,192,5.400505542755127,0.06193801354495549,0.01,2.1727747917175293
1,client_3,192,5.6865949630737305,0.029074270305307407,0.01,2.135591745376587
1,client_4,192,5.390445232391357,0.06448652960636152,0.01,2.073376178741455
2,client_0,192,4.899353981018066,0.08254822165194527,0.01,1.6709213256835938
2,client_1,192,5.08320426940918,0.03868261317922943,0.01,1.7265092134475708
2,client_2,192,4.86772346496582,0.1012593807653524,0.01,1.7418931722640991
2,client_3,192,5.363862037658691,0.08548186048393054,0.01,1.6965649127960205
2,client_4,192,5.3263702392578125,0.043022379971180254,0.01,1.651611089706421
3,client_0,192,4.952600955963135,0.07464979664319392,0.01,1.5518856048583984
3,client_1,192,4.899955749511719,0.06018782057059118,0.01,1.5624589920043945
3,client_2,192,4.779540061950684,0.1233890173035513,0.01,1.5772212743759155
3,client_3,192,4.7756195068359375,0.12027789948410178,0.01,1.5715998411178589
3,client_4,192,4.866387844085693,0.06791950432064588,0.01,1.5433127880096436
4,client_0,192,4.6641387939453125,0.09278779134844496,0.01,1.4934616088867188
4,client_1,192,4.7821149826049805,0.07130325751894467,0.01,1.5368701219558716
4,client_2,192,4.6504364013671875,0.1554798040107497,0.01,1.5190534591674805
4,client_3,192,4.71267032623291,0.0812609481039451,0.01,1.5255470275878906
4,client_4,192,4.754260540008545,0.0781633522864238,0.01,1.5409104824066162
5,client_0,192,4.539708614349365,0.11191617244361556,0.01,1.5088313817977905
5,client_1,192,4.564763069152832,0.13495505177474418,0.01,1.5331153869628906
5,client_2,192,4.36529541015625,0.17605532305552082,0.01,1.515734314918518
5,client_3,192,4.566361904144287,0.1900756416452432,0.01,1.5388529300689697
5,client_4,192,4.4745283126831055,0.10961245300824882,0.01,1.4691325426101685
6,client_0,192,4.3513946533203125,0.11535448087046957,0.01,1.4705743789672852
6,client_1,192,4.401482582092285,0.14960186130635067,0.01,1.4664921760559082
6,client_2,192,4.228808403015137,0.1619502522885495,0.01,1.4824011325836182
6,client_3,192,4.391529560089111,0.1754298539836337,0.01,1.511254072189331
6,client_4,192,4.445033073425293,0.10285631600973062,0.01,1.5060720443725586
7,client_0,192,4.322087287902832,0.12413541698363449,0.01,1.486876130104065
7,client_1,192,4.145747661590576,0.13799754692928132,0.01,1.4630184173583984
7,client_2,192,4.140339374542236,0.1675249482549907,0.01,1.4879063367843628
7,client_3,192,4.394766807556152,0.20841290327177908,0.01,1.4660475254058838
7,client_4,192,4.126008033752441,0.12407246196942345,0.01,1.4969483613967896
8,client_0,192,4.313517093658447,0.11336375911703062,0.01,1.4909772872924805
8,client_1,192,4.362212657928467,0.11980202691844953,0.01,1.4492223262786865
8,client_2,192,3.950610399246216,0.18597713767716478,0.01,1.421706199645996
8,client_3,192,4.283102035522461,0.22567853771584803,0.01,1.4436606168746948
8,client_4,192,4.304675579071045,0.1785449983285477,0.01,1.4662268161773682
9,client_0,192,4.210638999938965,0.13205178284350605,0.01,1.4588333368301392
9,client_1,192,4.157713890075684,0.15284348625289226,0.01,1.4546622037887573
9,client_2,192,4.0471510887146,0.150668353694812,0.01,1.4298157691955566
9,client_3,192,4.14384126663208,0.1546282286297006,0.01,1.434192180633545
9,client_4,192,4.080346584320068,0.16659785657651227,0.01,1.418960690498352
10,client_0,192,3.941307783126831,0.12837651396824903,0.01,1.437174677848816
10,client_1,192,3.9414479732513428,0.16631217108847857,0.01,1.4277721643447876
10,client_2,192,4.049072742462158,0.17031980865448787,0.01,1.434478998184204
10,client_3,192,4.076366424560547,0.13241851998943607,0.01,1.453548550605774
10,client_4,192,3.8668885231018066,0.20279602556475013,0.01,1.4168351888656616
11,client_0,192,3.9217944145202637,0.1283211091877546,0.01,1.392104148864746
11,client_1,192,3.982271194458008,0.15774005916291978,0.01,1.4307512044906616
11,client_2,192,3.837402820587158,0.236106189203204,0.01,1.4561643600463867
11,client_3,192,3.933764934539795,0.16964927393901572,0.01,1.4356133937835693
11,client_4,192,3.919680595397949,0.1956596631248268,0.01,1.4258458614349365
12,client_0,192,4.111382484436035,0.13986405565838791,0.01,1.4550018310546875
12,client_1,192,3.8853282928466797,0.1585685607096349,0.01,1.4249656200408936
12,client_2,192,3.830507278442383,0.18999784085586857,0.01,1.4488548040390015
12,client_3,192,3.9679033756256104,0.17184444078400843,0.01,1.390523910522461
12,client_4,192,4.020486831665039,0.20646082712776956,0.01,1.4265596866607666
13,client_0,192,3.914252758026123,0.1330908397261633,0.01,1.401674509048462
13,client_1,192,3.7890679836273193,0.17640141954789623,0.01,1.4065356254577637
13,client_2,192,3.9229562282562256,0.2202056000400903,0.01,1.436589241027832
13,client_3,192,3.771571636199951,0.16097689587259073,0.01,1.4596869945526123
13,client_4,192,3.6654176712036133,0.16939981261155113,0.01,1.4522604942321777
14,client_0,192,3.942979574203491,0.14665555714036477,0.01,1.377273440361023
14,client_1,192,3.6944050788879395,0.17968790547299968,0.01,1.4192891120910645
14,client_2,192,3.607206344604492,0.20449919220064094,0.01,1.4178171157836914
14,client_3,192,3.7848334312438965,0.2120748577092024,0.01,1.4409797191619873
14,client_4,192,3.720865249633789,0.17022627869609078,0.01,1.407043218612671
15,client_0,192,3.842857599258423,0.15831726441824265,0.01,1.406606912612915
