round,loss,map50,map50_95,precision,recall,num_examples,elapsed_seconds
23,0.7298533790906706,0.2701466209093294,0.21019493252639496,0.4265543653447552,0.2873932830710825,300,6755.490312899987
24,0.7328244807952801,0.26717551920471994,0.20423741092925443,0.37689330082413064,0.30111299457839247,300,7048.685273699986
25,0.730606466862512,0.26939353313748804,0.20917540256535552,0.43817335406263097,0.28549522572393876,300,7341.875957599987
26,0.7346856404308321,0.26531435956916793,0.20245909736338732,0.4253120346857059,0.3077543899880505,300,7633.8793534
27,0.7441908730670861,0.2558091269329139,0.1985763529839295,0.33187523349388326,0.3157287454115413,300,7928.389741399995
28,0.7375380833948533,0.2624619166051467,0.20139638015092956,0.3381970137325642,0.306798388117984,300,8221.842518399993
29,0.7448830033709808,0.2551169966290192,0.1943188575171964,0.3966954198498058,0.2733832795957446,300,8512.729687499988
30,0.7467841817707044,0.2532158182292957,0.19410077970733688,0.30585797804993725,0.3094899149463273,300,8805.608937399986
31,0.7485593326241131,0.2514406673758869,0.19056947155044457,0.34472069921229154,0.29763498800834304,300,9100.790637600003
32,0.7402974793869319,0.2597025206130681,0.1979491789294407,0.34261189269596065,0.3162793972355854,300,9392.166394900007
33,0.7400450709733118,0.25995492902668815,0.1999054848239618,0.35420282635331,0.3090645686737249,300,9686.736031799985
34,0.7517815666950574,0.2482184333049426,0.18755529297216358,0.3954637883703596,0.26821164425155675,300,9980.575532599993
35,0.7472970351035161,0.2527029648964839,0.1880925801320505,0.36945340365087015,0.29146715445809074,300,10273.616304900002
36,0.7351671578014738,0.26483284219852615,0.20344356377604478,0.39820585796063657,0.31291202211309627,300,10566.019589899981
37,0.7494675291257908,0.2505324708742091,0.19133017956381906,0.33567580997006563,0.30140039732118457,300,10859.234594799986
38,0.7474034801995086,0.2525965198004913,0.19084003617832207,0.35752964285091365,0.2815566374591518,300,11154.67809109998
39,0.7403004258059078,0.2596995741940922,0.19748766200048515,0.39147554114537714,0.2900695566072108,300,11450.432072199997
40,0.7524157403846892,0.2475842596153109,0.1894486380180678,0.30903639273824646,0.30694003606330605,300,11746.039217599988
41,0.7502024696138198,0.24979753038618027,0.1886530534559433,0.35635406185844104,0.2981120256004351,300,12039.832916899992
42,0.7524911202486663,0.2475088797513337,0.1891921344332367,0.3980988275533313,0.26321776896931287,300,12333.1455365
43,0.7529290287704177,0.24707097122958235,0.18478880839319117,0.3120811577013972,0.30477891254832723,300,12628.494423299999
44,0.7411724946944543,0.25882750530554566,0.1955365990125432,0.34237574953816574,0.33278988752123045,300,12921.967280399986
45,0.7565420767723148,0.24345792322768528,0.18786452772711684,0.33337703336611446,0.3080993321552052,300,13215.121259999985
46,0.7456064454429251,0.2543935545570749,0.19464376884816822,0.3473104290494067,0.31733173740916176,300,13511.999198699981
47,0.7495299293739769,0.2504700706260231,0.19186651009557312,0.3337087936054512,0.314718714674957,300,13806.058069899998
48,0.7631255171155775,0.23687448288442253,0.17815873825540307,0.30735755181135455,0.3165941446324233,300,14100.481464899989
49,0.7414898823529779,0.2585101176470221,0.19896442596259242,0.4191318462735404,0.2672871319392448,300,14394.465543500002
50,0.7495545739977755,0.2504454260022245,0.19031102086025173,0.2904367553258582,0.31045353450654684,300,14688.421229700005
