round,client_id,num_examples,train_loss,fitness,mu,proximal_distance_sq_half
1,client_0,113,5.617555141448975,0.021400103124473303,0.0,1.2763723134994507
1,client_1,345,5.104188919067383,0.06704871403832069,0.0,3.7481393814086914
1,client_2,174,5.567519187927246,0.05547466399091441,0.0,1.9044513702392578
1,client_3,126,5.619935035705566,0.0367545687483365,0.0,1.2997453212738037
1,client_4,202,5.452487468719482,0.1454775966782944,0.0,2.4204459190368652
2,client_0,113,4.989040374755859,0.042617627708062926,0.0,1.0737907886505127
2,client_1,345,4.708096981048584,0.1545231564784312,0.0,2.9621949195861816
2,client_2,174,5.064029693603516,0.06673211797428898,0.0,1.6219818592071533
2,client_3,126,5.141959190368652,0.058569151066737116,0.0,1.087895393371582
2,client_4,202,5.003276824951172,0.08601990879682546,0.0,1.9310848712921143
3,client_0,113,5.29045295715332,0.0588589720331273,0.0,1.0478726625442505
3,client_1,345,4.556628704071045,0.2770027133541132,0.0,2.7636590003967285
3,client_2,174,4.843702793121338,0.0914791442295933,0.0,1.525202751159668
3,client_3,126,4.895104885101318,0.06648402800476433,0.0,1.0241785049438477
3,client_4,202,4.7004804611206055,0.157037658702713,0.0,1.82289457321167
4,client_0,113,4.692333221435547,0.10387949896210612,0.0,1.0344526767730713
4,client_1,345,4.396975040435791,0.23126287452215444,0.0,2.765615463256836
4,client_2,174,4.69728946685791,0.13534210963124746,0.0,1.466759443283081
4,client_3,126,4.701355934143066,0.07882398452786796,0.0,1.040663480758667
4,client_4,202,4.62590217590332,0.17174556081090253,0.0,1.790359616279602
5,client_0,113,4.618760108947754,0.1144373120344403,0.0,1.036957859992981
5,client_1,345,4.237714767456055,0.30640325046193007,0.0,2.667909622192383
5,client_2,174,4.508414268493652,0.18924279977079914,0.0,1.4761518239974976
5,client_3,126,4.594585418701172,0.10419374353788484,0.0,0.9695112109184265
5,client_4,202,4.403947830200195,0.15290234402169342,0.0,1.7366223335266113
6,client_0,113,4.546035289764404,0.08299239455453478,0.0,1.0142704248428345
6,client_1,345,4.178145408630371,0.2139023366374683,0.0,2.6290698051452637
6,client_2,174,4.337337493896484,0.155439671902088,0.0,1.4515047073364258
6,client_3,126,4.322306156158447,0.12617978980672745,0.0,0.9878449440002441
6,client_4,202,4.230216979980469,0.17128195217876255,0.0,1.7500251531600952
7,client_0,113,4.719164848327637,0.08813901691725885,0.0,1.022914171218872
7,client_1,345,3.934865951538086,0.2261568118291228,0.0,2.653397560119629
7,client_2,174,4.339330196380615,0.14960767802956015,0.0,1.4696283340454102
7,client_3,126,4.770786285400391,0.13826807847881414,0.0,0.9607897996902466
7,client_4,202,4.153023719787598,0.19024138730070042,0.0,1.671370506286621
8,client_0,113,5.478842735290527,0.09925289598731785,0.0,1.0342743396759033
8,client_1,345,3.9483537673950195,0.30404573802847185,0.0,2.531942367553711
8,client_2,174,4.366359233856201,0.21304678625871493,0.0,1.4003326892852783
8,client_3,126,4.117738723754883,0.171307160981862,0.0,0.992645263671875
8,client_4,202,4.218160152435303,0.13983427300516127,0.0,1.7615759372711182
9,client_0,113,4.019681930541992,0.08381686949584044,0.0,1.0220915079116821
9,client_1,345,3.8434739112854004,0.29425272317978296,0.0,2.4984188079833984
9,client_2,174,4.047605514526367,0.13827808430163194,0.0,1.3955702781677246
9,client_3,126,4.251082897186279,0.16152683341823174,0.0,0.9773991107940674
9,client_4,202,4.261919975280762,0.1262241765274863,0.0,1.6471678018569946
10,client_0,113,4.195550441741943,0.0723493259362701,0.0,1.001546859741211
10,client_1,345,3.638657331466675,0.3734554606718449,0.0,2.4550299644470215
10,client_2,174,3.9806418418884277,0.23571422093315722,0.0,1.400055170059204
10,client_3,126,4.100118160247803,0.15466112787563613,0.0,0.9670185446739197
10,client_4,202,4.190296649932861,0.1811098017490415,0.0,1.6217525005340576
11,client_0,113,3.824970245361328,0.10699937528647789,0.0,1.0144187211990356
11,client_1,345,3.7372894287109375,0.36893724708885944,0.0,2.4403741359710693
11,client_2,174,4.1173248291015625,0.23737790763476424,0.0,1.414139747619629
11,client_3,126,4.02243709564209,0.21370645380362813,0.0,1.00620436668396
11,client_4,202,3.86592173576355,0.15531134264539562,0.0,1.6343753337860107
12,client_0,113,4.141397953033447,0.07988781029050102,0.0,1.016401767730713
12,client_1,345,3.5511417388916016,0.34448535389743773,0.0,2.431851863861084
12,client_2,174,3.9264039993286133,0.18816229904720153,0.0,1.414710283279419
12,client_3,126,3.8600995540618896,0.18435514246524168,0.0,0.9757791757583618
12,client_4,202,3.895207643508911,0.16444954742154325,0.0,1.665607213973999
13,client_0,113,4.01694393157959,0.12956769070439753,0.0,0.9775577783584595
13,client_1,345,3.507378101348877,0.3707669995613874,0.0,2.54921555519104
13,client_2,174,4.005082130432129,0.13236982982827555,0.0,1.3829151391983032
13,client_3,126,3.8530898094177246,0.1698599451995786,0.0,0.9497900605201721
13,client_4,202,3.941509962081909,0.14590553237858678,0.0,1.664975881576538
14,client_0,113,4.152951240539551,0.09134889268630735,0.0,0.9900325536727905
14,client_1,345,3.435030937194824,0.3765670455723922,0.0,2.415621280670166
14,client_2,174,3.81564998626709,0.25955388631552506,0.0,1.3834679126739502
14,client_3,126,3.8621888160705566,0.16159845278073884,0.0,0.9529339671134949
14,client_4,202,3.719758987426758,0.2300596148789969,0.0,1.5832908153533936
15,client_0,113,3.672010898590088,0.10977346957749154,0.0,0.9888523817062378
15,client_1,345,3.415076732635498,0.3125591438634672,0.0,2.4354348182678223
15,client_2,174,3.547574281692505,0.19455219062506915,0.0,1.3449699878692627
15,client_3,126,3.802100419998169,0.16151260862994823,0.0,0.9571738839149475
15,client_4,202,3.8792331218719482,0.1847404578466929,0.0,1.6066150665283203
16,client_0,113,3.630369186401367,0.0951302206915876,0.0,0.9924056529998779
16,client_1,345,3.344172954559326,0.31570742489168785,0.0,2.3901381492614746
16,client_2,174,3.5331802368164062,0.17863157085747766,0.0,1.364830493927002
16,client_3,126,3.8855772018432617,0.19980001684397,0.0,0.954879641532898
16,client_4,202,3.704171657562256,0.19295251317736506,0.0,1.5630416870117188
17,client_0,113,3.763232707977295,0.0825509988103702,0.0,0.9903260469436646
17,client_1,345,3.218752861022949,0.3875484172998518,0.0,2.3514862060546875
17,client_2,174,3.540562629699707,0.12906684193646129,0.0,1.3424922227859497
17,client_3,126,3.7363715171813965,0.21115608882999173,0.0,0.954740047454834
17,client_4,202,3.670321226119995,0.19001071230005598,0.0,1.6215016841888428
18,client_0,113,4.00210428237915,0.06835063132975597,0.0,1.0428696870803833
18,client_1,345,3.2500789165496826,0.33804289269729715,0.0,2.3595597743988037
18,client_2,174,3.5621962547302246,0.1681424331337042,0.0,1.370832085609436
18,client_3,126,3.511455535888672,0.23395359334375024,0.0,0.9485618472099304
18,client_4,202,3.5716590881347656,0.14363410065998164,0.0,1.6050450801849365
19,client_0,113,3.736300468444824,0.11833492711853096,0.0,0.9445772171020508
19,client_1,345,3.1786608695983887,0.31378490050294744,0.0,2.2871286869049072
19,client_2,174,3.4193921089172363,0.15106801921903257,0.0,1.36624014377594
19,client_3,126,3.4983694553375244,0.22387848941787142,0.0,0.9425057172775269
19,client_4,202,3.6127731800079346,0.18246048477659332,0.0,1.6154184341430664
20,client_0,113,3.7109506130218506,0.07648326335349906,0.0,0.9954252243041992
20,client_1,345,3.1457104682922363,0.39764406578779665,0.0,2.313751220703125
20,client_2,174,3.5231575965881348,0.1375509761371875,0.0,1.3524024486541748
20,client_3,126,3.5495944023132324,0.16833255223433208,0.0,0.9450008273124695
20,client_4,202,3.546891212463379,0.18686885693866923,0.0,1.5527715682983398
21,client_0,113,3.888256072998047,0.08025610382998764,0.0,0.9609758257865906
21,client_1,345,3.1161160469055176,0.3514628988734942,0.0,2.2963385581970215
21,client_2,174,3.4652998447418213,0.1352853202434751,0.0,1.337648630142212
21,client_3,126,3.487521171569824,0.20241633211432655,0.0,0.9436662793159485
21,client_4,202,3.503483533859253,0.16527187766012155,0.0,1.59022855758667
22,client_0,113,3.5708725452423096,0.11582080189338453,0.0,1.0220541954040527
22,client_1,345,3.112362861633301,0.32424095565354644,0.0,2.319753646850586
