round,client_id,num_examples,train_loss,fitness,mu,proximal_distance_sq_half
1,client_0,192,5.7210869789123535,0.05607133256453956,0.0,2.138307809829712
1,client_1,192,5.557695388793945,0.046719354788570124,0.0,2.202857732772827
1,client_2,192,5.375908374786377,0.0641183493696739,0.0,2.172024726867676
1,client_3,192,5.698492050170898,0.036912764110109325,0.0,2.1322708129882812
1,client_4,192,5.363851070404053,0.05442811702169793,0.0,2.0754547119140625
2,client_0,192,4.908930778503418,0.07392626096007102,0.0,1.680355429649353
2,client_1,192,5.086050987243652,0.04776782317668345,0.0,1.748955488204956
2,client_2,192,4.863478183746338,0.10338200248022353,0.0,1.7464861869812012
2,client_3,192,5.386621475219727,0.10899411392031676,0.0,1.697001576423645
2,client_4,192,5.3020172119140625,0.04621672596157828,0.0,1.6556557416915894
3,client_0,192,4.929086208343506,0.08154162848573815,0.0,1.5481387376785278
3,client_1,192,4.946495056152344,0.0531850537487398,0.0,1.566579818725586
3,client_2,192,4.74308967590332,0.1375159959698357,0.0,1.5637404918670654
3,client_3,192,4.769428253173828,0.1154433269418481,0.0,1.5614774227142334
3,client_4,192,4.890905857086182,0.07745666912947734,0.0,1.5625141859054565
4,client_0,192,4.694990634918213,0.07746930174997876,0.0,1.4909396171569824
4,client_1,192,4.807208061218262,0.07564980364261639,0.0,1.54244065284729
4,client_2,192,4.6201887130737305,0.1498600214922427,0.0,1.529146432876587
4,client_3,192,4.7223405838012695,0.08883866401780946,0.0,1.5221595764160156
4,client_4,192,4.722434997558594,0.07686051780227679,0.0,1.540842890739441
5,client_0,192,4.502367973327637,0.12232796433423208,0.0,1.5095722675323486
5,client_1,192,4.536731719970703,0.11137829381015647,0.0,1.5320521593093872
5,client_2,192,4.409727096557617,0.17293456624718542,0.0,1.5062990188598633
5,client_3,192,4.526207447052002,0.1616005218666723,0.0,1.5465054512023926
5,client_4,192,4.435434818267822,0.10099648060119602,0.0,1.47600519657135
6,client_0,192,4.343411445617676,0.13432507964887017,0.0,1.4627203941345215
6,client_1,192,4.4172043800354,0.12745506850966548,0.0,1.469484567642212
6,client_2,192,4.177736759185791,0.16065477338192094,0.0,1.4668328762054443
6,client_3,192,4.378124713897705,0.11620441329236836,0.0,1.4759029150009155
6,client_4,192,4.4242095947265625,0.11791738837498643,0.0,1.5073091983795166
7,client_0,192,4.318492412567139,0.13968128580955447,0.0,1.480085849761963
7,client_1,192,4.171630859375,0.11341130008625397,0.0,1.4601986408233643
7,client_2,192,4.139453887939453,0.18955710114216726,0.0,1.4758962392807007
7,client_3,192,4.375637054443359,0.16290432545349584,0.0,1.4904186725616455
7,client_4,192,4.139995574951172,0.07426966454464275,0.0,1.4827110767364502
8,client_0,192,4.300114631652832,0.12139462327929929,0.0,1.4972642660140991
8,client_1,192,4.422053337097168,0.09731201463161916,0.0,1.4407269954681396
8,client_2,192,4.023413181304932,0.17670434585495484,0.0,1.439623475074768
8,client_3,192,4.312899589538574,0.22887916433408495,0.0,1.4580378532409668
8,client_4,192,4.314531326293945,0.1336047911703719,0.0,1.4504468441009521
9,client_0,192,4.135149955749512,0.1415851388857864,0.0,1.4776215553283691
9,client_1,192,4.1705098152160645,0.1310978035079049,0.0,1.444257378578186
9,client_2,192,4.06279182434082,0.18664167226978184,0.0,1.4314382076263428
9,client_3,192,4.128368854522705,0.1576045744745014,0.0,1.448909044265747
9,client_4,192,4.068717002868652,0.12189478480783596,0.0,1.4409011602401733
10,client_0,192,3.881587505340576,0.13434136818854456,0.0,1.4516626596450806
10,client_1,192,3.924130916595459,0.15373473597166445,0.0,1.4510858058929443
10,client_2,192,4.026039123535156,0.18225658948300982,0.0,1.414170265197754
10,client_3,192,4.065410137176514,0.20019726889697065,0.0,1.4571201801300049
10,client_4,192,3.8859474658966064,0.15453713410104614,0.0,1.442944884300232
11,client_0,192,3.890644073486328,0.1309664703973019,0.0,1.4031671285629272
11,client_1,192,3.9353952407836914,0.2510016225864259,0.0,1.4192836284637451
11,client_2,192,3.810708999633789,0.2605012758738257,0.0,1.464688777923584
11,client_3,192,3.8586225509643555,0.1603773276893955,0.0,1.434882402420044
11,client_4,192,3.8973584175109863,0.14942537766953928,0.0,1.4240223169326782
12,client_0,192,4.111716270446777,0.12449555787418848,0.0,1.4280167818069458
12,client_1,192,3.8209095001220703,0.15128273095843853,0.0,1.4060866832733154
12,client_2,192,3.8346610069274902,0.21366834182443376,0.0,1.453510046005249
12,client_3,192,3.8843345642089844,0.219383726593381,0.0,1.3933299779891968
12,client_4,192,4.018793106079102,0.1660429736834849,0.0,1.4339545965194702
13,client_0,192,3.930591583251953,0.13621025236393422,0.0,1.4242323637008667
13,client_1,192,3.843505382537842,0.162993105538093,0.0,1.4067909717559814
13,client_2,192,3.887573719024658,0.23599565107188542,0.0,1.4159653186798096
13,client_3,192,3.764242172241211,0.18064506973335293,0.0,1.4222830533981323
13,client_4,192,3.656860589981079,0.15159120913104845,0.0,1.4765069484710693
14,client_0,192,3.908198833465576,0.15322734014200326,0.0,1.4053184986114502
14,client_1,192,3.7078044414520264,0.1581449067568087,0.0,1.4255003929138184
14,client_2,192,3.6438772678375244,0.20668013277621544,0.0,1.4360424280166626
14,client_3,192,3.855264902114868,0.21647804370909476,0.0,1.4290812015533447
14,client_4,192,3.716639518737793,0.17924279081685499,0.0,1.4288601875305176
15,client_0,192,3.7666094303131104,0.1391455870910746,0.0,1.4052577018737793
15,client_1,192,3.7084479331970215,0.12149039972930355,0.0,1.4015498161315918
15,client_2,192,3.472825527191162,0.23548437523101307,0.0,1.4143608808517456
15,client_3,192,3.9617137908935547,0.23328895550029372,0.0,1.3884204626083374
15,client_4,192,3.591689348220825,0.18799819702246132,0.0,1.441116452217102
16,client_0,192,3.7095489501953125,0.13669264710339732,0.0,1.4052534103393555
16,client_1,192,3.6127731800079346,0.17571623903251954,0.0,1.412811040878296
16,client_2,192,3.5551860332489014,0.22338678886814395,0.0,1.4167392253875732
16,client_3,192,3.6594607830047607,0.23425720273014122,0.0,1.4428448677062988
16,client_4,192,3.722242832183838,0.1295311948170604,0.0,1.3807710409164429
