round,loss,map50,map50_95,precision,recall,num_examples,elapsed_seconds
0,0.9975308132219308,0.0024691867780691325,0.0014880675525252838,0.001504570604393016,0.1578059339852103,300,0.0
1,0.9416117582690314,0.058388241730968606,0.044433564185553415,0.014343203296801565,0.3814780857098855,300,293.68262129998766
2,0.9044543756057488,0.09554562439425124,0.07304433582512192,0.6528306748667474,0.07365201029908873,300,590.4211338000023
3,0.8682301950766222,0.1317698049233778,0.0997438830363547,0.28488387347269806,0.18903295480693227,300,883.7541522000101
4,0.8486921059878731,0.15130789401212685,0.1150532548248387,0.2884970877631523,0.21369785884519898,300,1176.398349999974
5,0.8357919615986458,0.16420803840135428,0.123291887329858,0.28770205769199436,0.2251983500784845,300,1467.2399784000008
6,0.8170291661997707,0.18297083380022927,0.137671233506563,0.2918924238038882,0.28145028058609023,300,1757.1186909999815
7,0.7969555676661403,0.20304443233385974,0.15563759450563794,0.28978690296677023,0.2720524259256446,300,2048.6410378
8,0.7867330702602273,0.21326692973977263,0.1577994514858587,0.28150157087054606,0.30731482120807646,300,2340.0295467000105
9,0.7667758129307201,0.23322418706928,0.1748900726057498,0.32189645769088043,0.3109461127467209,300,2629.9060201999964
10,0.776385183306608,0.22361481669339206,0.1728858818358128,0.3115257959223384,0.2962461226696943,300,2921.8444372999948
11,0.7650148150419172,0.2349851849580829,0.17974761962183292,0.37437783131350655,0.27318898273334324,300,3212.666505799978
12,0.7770899608736019,0.222910039126398,0.16999959047638685,0.3686398881664368,0.28542928955593727,300,3503.8766979000065
13,0.7700542367659919,0.22994576323400806,0.17104187599139256,0.3797244569165998,0.2871194035846939,300,3795.8724909999873
14,0.7625864054690679,0.23741359453093208,0.18107026106934512,0.32325167986759473,0.3168191077114362,300,4086.7888647000073
15,0.7699004747158024,0.23009952528419766,0.17300896519153264,0.35846275079011625,0.2789481715411423,300,4377.586149699986
16,0.7726515662271188,0.22734843377288114,0.1688291214539752,0.3901707879969986,0.2987799903288226,300,4666.538910300005
17,0.7662558228574329,0.2337441771425671,0.17580699307518313,0.30410757773742986,0.3070861826033552,300,4958.292237599962
18,0.7559153698803879,0.2440846301196121,0.18303273082040758,0.37583652932498746,0.2801085882542208,300,5248.364720200014
19,0.7645431874458066,0.23545681255419332,0.17483111122595607,0.341018054863188,0.28189275207310455,300,5541.83031260001
20,0.7598344810699548,0.24016551893004526,0.176583728858335,0.34646218210751345,0.2957818853111735,300,5835.969881700003
21,0.7454790160057406,0.2545209839942594,0.19151231129296753,0.39361001823072483,0.29179814716577507,300,6126.946633299987
22,0.7584645835533812,0.24153541644661886,0.18651583274848943,0.375284501957064,0.2779832272138918,300,6417.175754099968
23,0.7544571561011268,0.2455428438988731,0.18816828448773998,0.39354227913877204,0.27642701101923567,300,6707.889255799993
24,0.7595804276946114,0.24041957230538863,0.1800424582039717,0.36756785404998965,0.301479258758873,300,6996.128403400013
25,0.7568810658586954,0.24311893414130456,0.18328759161219818,0.3991330524307618,0.2856587048607292,300,7349.20060479996
26,0.7490455207588662,0.25095447924113384,0.1921259336618768,0.4016812833061709,0.2978022584902277,300,7695.897165299975
27,0.7582206919521404,0.24177930804785958,0.18312479145081212,0.3352424298388382,0.30666768326160054,300,8043.169710099988
28,0.7506637425355283,0.24933625746447174,0.18880286813273942,0.3892636352572494,0.3016560726995972,300,8383.683708099998
29,0.7487207707013057,0.2512792292986943,0.1868141118425344,0.4238694167226208,0.2818000952886549,300,8733.557679399964
30,0.7498120089052973,0.25018799109470274,0.1905131092843557,0.42282891810910606,0.25602282721080705,300,9072.201791999978
31,0.7514619439012351,0.2485380560987649,0.18584796956913124,0.3598624164609164,0.3050228724166871,300,9417.725124199991
32,0.741469490836105,0.2585305091638949,0.1970531971199083,0.40128474747083376,0.2904813176597308,300,9754.643186500005
33,0.7661270258579198,0.23387297414208014,0.1777639259541698,0.3973575436100631,0.27053325585677707,300,10088.363332799985
34,0.7449393128239142,0.25506068717608577,0.19147730289783238,0.38157536346216403,0.30718908044790816,300,10412.092430399964
35,0.7583760668978226,0.24162393310217745,0.18215169637542902,0.416075750686991,0.284991287736051,300,10740.325693699997
36,0.7566977663555217,0.24330223364447828,0.18336249550782857,0.4174418895066575,0.2791285970083053,300,11063.878864499973
37,0.7625045971819298,0.23749540281807024,0.17970310515646587,0.3465930998427432,0.2908592343457583,300,11383.786991
38,0.7606243650316197,0.2393756349683803,0.18233414637140755,0.31632394400529934,0.30250004940428044,300,11701.632147700002
39,0.7591956682079842,0.24080433179201574,0.17900314585415952,0.37699871301470045,0.3091909247934236,300,12022.79706740001
40,0.7555831232751592,0.24441687672484083,0.18338212008292587,0.40490059837536174,0.2974190361914639,300,12343.70105199999
41,0.7599958707159788,0.2400041292840212,0.17968290186477126,0.42173587567031773,0.2856740901501572,300,12667.58073549997
42,0.760278818236184,0.23972118176381593,0.17898292229470594,0.46341372603965925,0.252956640110349,300,12996.31398799998
43,0.7586930349692526,0.24130696503074742,0.1776013588688324,0.48210395427672237,0.2609472251524778,300,13322.535196200013
44,0.7682230869944936,0.23177691300550637,0.1720872404780964,0.4789525255252272,0.25094305630300473,300,13640.739674400014
45,0.7597447737142472,0.24025522628575283,0.178657988973614,0.4027486154996465,0.29602419264162166,300,13962.588568600011
46,0.7664704672733109,0.23352953272668908,0.17547546270069897,0.35723828068240837,0.30038676799573266,300,14287.909438300005
47,0.7725944919357859,0.22740550806421406,0.17023748692376547,0.36108496878894536,0.2848398080877833,300,14608.853213499999
48,0.7483515773929872,0.25164842260701287,0.18748050503393338,0.42553793460705214,0.2960721002249565,300,14937.879032399971
49,0.7566636867568514,0.24333631324314867,0.17877121117832245,0.3771151502215039,0.30214514309784185,300,15266.465365100012
50,0.7571182327063186,0.24288176729368133,0.18071913608529042,0.4838873986529352,0.24358913874177907,300,15580.019222199975
